Area Code;Date;Market;Market Size;Product;Product Line;Product Type;State;Type;Budget COGS;Budget Margin;Budget Profit;Budget Sales;COGS;Inventory;Margin;Marketing;Nombre d'enregistrements;Profit;Sales;Total Expenses
719;01/06/2012;Central;Major Market;Caffe Mocha;Beans;Espresso;Colorado;Regular;$100;$170;$140;$270;$94;562;$136;$26;1;$99;$230;$37
303;01/06/2012;Central;Major Market;Decaf Espresso;Beans;Espresso;Colorado;Decaf;$60;$90;$50;$150;$54;641;$81;$17;1;$33;$135;$48
719;01/06/2012;Central;Major Market;Amaretto;Beans;Coffee;Colorado;Regular;$110;$170;$130;$280;$113;897;$163;$31;1;$121;$276;$42
970;01/06/2012;Central;Major Market;Colombian;Beans;Coffee;Colorado;Regular;$80;$110;$80;$190;$83;574;$107;$27;1;$68;$190;$39
719;01/06/2012;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Colorado;Decaf;$130;$180;$140;$310;$123;947;$178;$34;1;$132;$301;$46
720;01/06/2012;Central;Major Market;Chamomile;Leaves;Herbal Tea;Colorado;Decaf;$120;$140;$90;$260;$149;1 245;$149;$41;1;$83;$298;$66
720;01/06/2012;Central;Major Market;Lemon;Leaves;Herbal Tea;Colorado;Decaf;$30;$60;$10;$90;$44;496;$63;$40;1;($7);$107;$70
719;01/06/2012;Central;Major Market;Mint;Leaves;Herbal Tea;Colorado;Decaf;$40;$60;$30;$100;$50;397;$68;$16;1;$24;$118;$44
312;01/06/2012;Central;Major Market;Darjeeling;Leaves;Tea;Illinois;Regular;$80;$120;$90;$200;$94;562;$136;$26;1;$99;$230;$37
312;01/06/2012;Central;Major Market;Earl Grey;Leaves;Tea;Illinois;Regular;$40;$70;$30;$110;$54;641;$81;$17;1;$33;$135;$48
312;01/06/2012;Central;Major Market;Caffe Mocha;Beans;Espresso;Illinois;Regular;$310;$430;$300;$740;$272;1 616;$362;$89;1;$241;$634;$121
312;01/06/2012;Central;Major Market;Decaf Espresso;Beans;Espresso;Illinois;Decaf;$300;$310;$210;$610;$260;1 715;$261;$72;1;$164;$521;$97
815;01/06/2012;Central;Major Market;Colombian;Beans;Coffee;Illinois;Regular;$210;$290;$190;$500;$200;1 095;$278;$66;1;$167;$478;$111
630;01/06/2012;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Illinois;Decaf;$140;$220;$160;$360;$141;764;$204;$45;1;$135;$345;$69
630;01/06/2012;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;$90;$150;$130;$240;$113;897;$163;$31;1;$121;$276;$42
630;01/06/2012;Central;Major Market;Lemon;Leaves;Herbal Tea;Illinois;Decaf;$70;$90;$60;$160;$83;574;$107;$27;1;$67;$190;$40
309;01/06/2012;Central;Major Market;Mint;Leaves;Herbal Tea;Illinois;Decaf;$100;$160;$140;$260;$123;947;$178;$34;1;$133;$301;$45
641;01/06/2012;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;$220;$230;$150;$450;$260;1 715;$261;$72;1;$164;$521;$97
563;01/06/2012;Central;Small Market;Earl Grey;Leaves;Tea;Iowa;Regular;$230;$300;$180;$530;$271;1 714;$332;$102;1;$197;$603;$135
515;01/06/2012;Central;Small Market;Caffe Mocha;Beans;Espresso;Iowa;Regular;$20;$40;$30;$60;$21;798;$32;$5;1;$15;$53;$17
319;01/06/2012;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;$0;$50;$40;$50;$0;602;$43;$0;1;$31;$43;$12
641;01/06/2012;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;$20;$40;$30;$60;$23;843;$35;$6;1;$18;$58;$17
563;01/06/2012;Central;Small Market;Colombian;Beans;Coffee;Iowa;Regular;$30;$40;$20;$70;$32;996;$38;$9;1;$8;$70;$30
712;01/06/2012;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;$20;$30;$20;$50;$22;608;$30;$7;1;$11;$52;$19
641;01/06/2012;Central;Small Market;Chamomile;Leaves;Herbal Tea;Iowa;Decaf;$230;$320;$230;$550;$272;1 616;$362;$89;1;$241;$634;$121
319;01/06/2012;Central;Small Market;Lemon;Leaves;Herbal Tea;Iowa;Decaf;$120;$180;$140;$300;$141;764;$204;$45;1;$136;$345;$68
636;01/06/2012;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;$30;$50;$20;$80;$41;239;$55;$13;1;$14;$96;$41
573;01/06/2012;Central;Small Market;Earl Grey;Leaves;Tea;Missouri;Regular;$30;$30;($10);$60;$35;204;$43;$13;1;($3);$78;$46
573;01/06/2012;Central;Small Market;Green Tea;Leaves;Tea;Missouri;Regular;$30;$40;$0;$70;$36;236;$46;$13;1;$0;$82;$46
660;01/06/2012;Central;Small Market;Caffe Mocha;Beans;Espresso;Missouri;Regular;$40;$60;$40;$100;$37;876;$55;$10;1;$33;$92;$22
573;01/06/2012;Central;Small Market;Decaf Espresso;Beans;Espresso;Missouri;Decaf;$40;$60;$40;$100;$36;828;$53;$10;1;$31;$89;$22
573;01/06/2012;Central;Small Market;Colombian;Beans;Coffee;Missouri;Regular;$80;$90;$40;$170;$76;580;$93;$28;1;$31;$169;$62
314;01/06/2012;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Missouri;Decaf;$60;$80;$50;$140;$65;1 042;$77;$20;1;$35;$142;$42
660;01/06/2012;Central;Small Market;Chamomile;Leaves;Herbal Tea;Missouri;Decaf;$40;$70;$20;$110;$52;313;$73;$47;1;($4);$125;$77
636;01/06/2012;Central;Small Market;Lemon;Leaves;Herbal Tea;Missouri;Decaf;$90;$30;$0;$120;$116;1 142;$25;$35;1;($33);$141;$58
513;01/06/2012;Central;Major Market;Darjeeling;Leaves;Tea;Ohio;Regular;$90;$150;$90;$240;$111;767;$167;$36;1;$99;$278;$68
937;01/06/2012;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;$100;$140;$90;$240;$118;636;$164;$36;1;$105;$282;$59
419;01/06/2012;Central;Major Market;Caffe Mocha;Beans;Espresso;Ohio;Regular;$170;$180;$120;$350;$149;1 245;$149;$41;1;$83;$298;$66
419;01/06/2012;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;$50;$80;$30;$130;$51;396;$64;$19;1;$12;$115;$52
513;01/06/2012;Central;Major Market;Amaretto;Beans;Coffee;Ohio;Regular;$50;$70;$40;$120;$50;397;$68;$16;1;$24;$118;$44
614;01/06/2012;Central;Major Market;Colombian;Beans;Coffee;Ohio;Regular;$40;$50;$20;$90;$38;414;$55;$12;1;$19;$93;$36
937;01/06/2012;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Ohio;Decaf;$40;$70;$20;$110;$44;496;$63;$40;1;($6);$107;$69
614;01/06/2012;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;$10;$20;$20;$30;$18;478;$26;$5;1;$9;$44;$17
513;01/06/2012;Central;Major Market;Lemon;Leaves;Herbal Tea;Ohio;Decaf;$20;$30;$30;$50;$24;856;$36;$6;1;$18;$60;$18
920;01/06/2012;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;$30;$50;$20;$80;$40;443;$59;$12;1;$24;$99;$35
715;01/06/2012;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;$40;$70;$10;$110;$53;597;$75;$48;1;($2);$128;$77
262;01/06/2012;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;$90;$110;$70;$200;$81;1 046;$96;$25;1;$50;$177;$46
262;01/06/2012;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;$50;$70;$50;$120;$48;593;$62;$15;1;$34;$110;$28
715;01/06/2012;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;$60;$70;$20;$130;$59;377;$74;$22;1;$19;$133;$55
608;01/06/2012;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;$110;$160;$50;$270;$110;665;$154;$100;1;$24;$264;$130
920;01/06/2012;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;$90;$130;$90;$220;$91;533;$121;$30;1;$63;$212;$58
715;01/06/2012;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;$40;$70;$50;$110;$47;371;$78;$14;1;$40;$125;$38
920;01/06/2012;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;$50;$70;$60;$120;$59;842;$85;$16;1;$58;$144;$27
959;01/06/2012;East;Small Market;Darjeeling;Leaves;Tea;Connecticut;Regular;$30;$60;$40;$90;$37;876;$55;$10;1;$33;$92;$22
203;01/06/2012;East;Small Market;Green Tea;Leaves;Tea;Connecticut;Regular;$20;$30;$20;$50;$20;804;$31;$5;1;$15;$51;$16
203;01/06/2012;East;Small Market;Caffe Mocha;Beans;Espresso;Connecticut;Regular;$50;$70;$10;$120;$53;597;$75;$48;1;($2);$128;$77
475;01/06/2012;East;Small Market;Decaf Espresso;Beans;Espresso;Connecticut;Decaf;$40;$60;$30;$100;$46;367;$62;$15;1;$19;$108;$43
475;01/06/2012;East;Small Market;Colombian;Beans;Coffee;Connecticut;Regular;$80;$140;$100;$220;$92;1 102;$140;$30;1;$79;$232;$61
203;01/06/2012;East;Small Market;Lemon;Leaves;Herbal Tea;Connecticut;Decaf;$50;$80;$40;$130;$76;580;$93;$28;1;$32;$169;$61
475;01/06/2012;East;Small Market;Mint;Leaves;Herbal Tea;Connecticut;Decaf;$40;$70;$50;$110;$65;1 042;$77;$20;1;$36;$142;$41
386;01/06/2012;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;$40;$70;$50;$110;$43;864;$62;$12;1;$38;$105;$24
407;01/06/2012;East;Major Market;Green Tea;Leaves;Tea;Florida;Regular;$60;$90;$70;$150;$59;842;$85;$16;1;$58;$144;$27
786;01/06/2012;East;Major Market;Caffe Mocha;Beans;Espresso;Florida;Regular;$100;$150;$40;$250;$110;665;$154;$100;1;$25;$264;$129
321;01/06/2012;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;$80;$120;$80;$200;$91;533;$121;$30;1;$63;$212;$58
904;01/06/2012;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;$100;$160;$110;$260;$111;767;$167;$36;1;$99;$278;$68
850;01/06/2012;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;$110;$150;$100;$260;$118;636;$164;$36;1;$105;$282;$59
941;01/06/2012;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;$30;$50;$30;$80;$48;593;$62;$15;1;$35;$110;$27
754;01/06/2012;East;Major Market;Lemon;Leaves;Herbal Tea;Florida;Decaf;$40;$60;$30;$100;$59;377;$74;$22;1;$19;$133;$55
305;01/06/2012;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;$60;$70;$40;$130;$81;1 046;$96;$25;1;$49;$177;$47
781;01/06/2012;East;Major Market;Darjeeling;Leaves;Tea;Massachusetts;Regular;$20;$40;$30;$60;$24;856;$36;$6;1;$19;$60;$17
413;01/06/2012;East;Major Market;Green Tea;Leaves;Tea;Massachusetts;Regular;$10;$30;$20;$40;$18;478;$26;$5;1;$10;$44;$16
351;01/06/2012;East;Major Market;Caffe Mocha;Beans;Espresso;Massachusetts;Regular;$40;$60;$10;$100;$44;543;$67;$40;1;($3);$111;$70
339;01/06/2012;East;Major Market;Regular Espresso;Beans;Espresso;Massachusetts;Regular;$140;$150;$100;$290;$149;1 245;$149;$41;1;$83;$298;$66
617;01/06/2012;East;Major Market;Colombian;Beans;Coffee;Massachusetts;Regular;$50;$560;$530;$610;$54;-1 006;$595;$17;1;$547;$649;$48
781;01/06/2012;East;Major Market;Lemon;Leaves;Herbal Tea;Massachusetts;Decaf;$30;$50;$20;$80;$51;396;$64;$19;1;$12;$115;$52
603;01/06/2012;East;Small Market;Darjeeling;Leaves;Tea;New Hampshire;Regular;$20;$40;$30;$60;$23;843;$35;$6;1;$17;$58;$18
603;01/06/2012;East;Small Market;Green Tea;Leaves;Tea;New Hampshire;Regular;$0;$40;$30;$40;$0;602;$43;$0;1;$32;$43;$11
603;01/06/2012;East;Small Market;Caffe Mocha;Beans;Espresso;New Hampshire;Regular;$40;$80;$20;$120;$52;313;$73;$47;1;($4);$125;$77
603;01/06/2012;East;Small Market;Regular Espresso;Beans;Espresso;New Hampshire;Regular;$30;$40;$0;$70;$35;204;$43;$13;1;($3);$78;$46
603;01/06/2012;East;Small Market;Amaretto;Beans;Coffee;New Hampshire;Regular;$50;$80;$50;$130;$56;302;$82;$17;1;$41;$138;$41
603;01/06/2012;East;Small Market;Colombian;Beans;Coffee;New Hampshire;Regular;$50;$90;$60;$140;$62;436;$94;$20;1;$42;$156;$52
603;01/06/2012;East;Small Market;Lemon;Leaves;Herbal Tea;New Hampshire;Decaf;$20;$40;$10;$60;$36;236;$46;$13;1;$0;$82;$46
516;01/06/2012;East;Major Market;Darjeeling;Leaves;Tea;New York;Regular;$130;$190;$150;$320;$123;947;$178;$34;1;$133;$301;$45
845;01/06/2012;East;Major Market;Earl Grey;Leaves;Tea;New York;Regular;$110;$180;$140;$290;$113;897;$163;$31;1;$121;$276;$42
718;01/06/2012;East;Major Market;Green Tea;Leaves;Tea;New York;Regular;$90;$150;$120;$240;$94;562;$136;$26;1;$99;$230;$37
914;01/06/2012;East;Major Market;Caffe Mocha;Beans;Espresso;New York;Regular;$130;($60);($210);$70;$144;1 979;($72);$131;1;($236);$72;$164
631;01/06/2012;East;Major Market;Regular Espresso;Beans;Espresso;New York;Regular;$240;$420;$340;$660;$260;1 405;$415;$72;1;$318;$675;$97
646;01/06/2012;East;Major Market;Colombian;Beans;Coffee;New York;Regular;$340;$500;$350;$840;$356;2 476;$534;$124;1;$357;$890;$177
607;01/06/2012;East;Major Market;Lemon;Leaves;Herbal Tea;New York;Decaf;$200;$320;$220;$520;$271;1 727;$398;$102;1;$263;$669;$135
716;01/06/2012;East;Major Market;Mint;Leaves;Herbal Tea;New York;Decaf;$180;($30);($100);$150;$244;2 636;($46);$75;1;($143);$198;$97
318;01/06/2012;South;Small Market;Decaf Espresso;Beans;Espresso;Louisiana;Decaf;$30;$50;$30;$80;$40;443;$59;$12;1;$23;$99;$36
318;01/06/2012;South;Small Market;Caffe Latte;Beans;Espresso;Louisiana;Regular;$40;$70;$10;$110;$53;-267;$75;$48;1;($3);$128;$78
225;01/06/2012;South;Small Market;Caffe Mocha;Beans;Espresso;Louisiana;Regular;$40;$60;$40;$100;$47;371;$78;$14;1;$41;$125;$37
225;01/06/2012;South;Small Market;Chamomile;Leaves;Herbal Tea;Louisiana;Decaf;$40;$60;$40;$100;$48;593;$63;$15;1;$36;$111;$27
318;01/06/2012;South;Small Market;Lemon;Leaves;Herbal Tea;Louisiana;Decaf;$70;$90;$40;$160;$76;580;$93;$28;1;$32;$169;$61
337;01/06/2012;South;Small Market;Colombian;Beans;Coffee;Louisiana;Regular;$50;$80;$60;$130;$43;822;$64;$12;1;$40;$107;$24
318;01/06/2012;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;$70;$110;$90;$180;$59;842;$85;$16;1;$58;$144;$27
505;01/06/2012;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;$30;$50;$20;$80;$41;239;$55;$13;1;$14;$96;$41
505;01/06/2012;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;$30;$30;$0;$60;$35;-180;$43;$13;1;($3);$78;$46
505;01/06/2012;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;$40;$60;$0;$100;$52;313;$73;$47;1;($3);$125;$76
505;01/06/2012;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;$20;$30;$20;$50;$23;843;$35;$6;1;$18;$58;$17
505;01/06/2012;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;$30;$30;$10;$60;$32;996;$38;$9;1;$8;$70;$30
505;01/06/2012;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;$70;$120;$80;$190;$62;436;$94;$20;1;$43;$156;$51
505;01/06/2012;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;$140;$30;($20);$170;$116;1 142;$25;$35;1;($34);$141;$59
918;01/06/2012;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;$90;$140;$90;$230;$111;767;$167;$36;1;$99;$278;$68
918;01/06/2012;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;$100;$140;$100;$240;$118;-660;$164;$36;1;$105;$282;$59
918;01/06/2012;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;$10;$20;$20;$30;$18;478;$26;$5;1;$10;$44;$16
918;01/06/2012;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;$50;$80;$30;$130;$59;377;$74;$22;1;$19;$133;$55
580;01/06/2012;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;$100;$150;$40;$250;$110;665;$154;$100;1;$25;$264;$129
918;01/06/2012;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;$50;$70;$50;$120;$43;597;$56;$14;1;$29;$99;$27
405;01/06/2012;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;$30;$40;$30;$70;$24;856;$36;$6;1;$19;$60;$17
469;01/06/2012;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;$80;$110;$90;$190;$94;562;$136;$26;1;$99;$230;$37
936;01/06/2012;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;$40;$70;$40;$110;$54;-321;$81;$17;1;$33;$135;$48
281;01/06/2012;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;$90;$140;$120;$230;$113;897;$163;$31;1;$120;$276;$43
832;01/06/2012;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;$40;$70;$40;$110;$50;397;$68;$16;1;$24;$118;$44
409;01/06/2012;South;Major Market;Lemon;Leaves;Herbal Tea;Texas;Decaf;$30;$60;$30;$90;$38;414;$55;$12;1;$20;$93;$35
210;01/06/2012;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;$300;$360;$270;$660;$244;1 213;$288;$75;1;$192;$532;$96
806;01/06/2012;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;$100;$130;$100;$230;$83;574;$107;$27;1;$68;$190;$39
435;01/06/2012;West;Small Market;Caffe Latte;Beans;Espresso;Utah;Regular;$30;$50;$40;$80;$36;828;$53;$10;1;$31;$89;$22
435;01/06/2012;West;Small Market;Caffe Mocha;Beans;Espresso;Utah;Regular;$40;$60;$40;$100;$48;593;$63;$15;1;$35;$111;$28
435;01/06/2012;West;Small Market;Decaf Espresso;Beans;Espresso;Utah;Decaf;$30;$50;$40;$80;$37;876;$55;$10;1;$34;$92;$21
435;01/06/2012;West;Small Market;Amaretto;Beans;Coffee;Utah;Regular;$80;$90;$60;$170;$65;1 042;$77;$20;1;$36;$142;$41
801;01/06/2012;West;Small Market;Colombian;Beans;Coffee;Utah;Regular;$50;$80;$50;$130;$46;367;$62;$15;1;$19;$108;$43
435;01/06/2012;West;Small Market;Chamomile;Leaves;Herbal Tea;Utah;Decaf;$40;$80;$50;$120;$56;302;$82;$17;1;$42;$138;$40
435;01/06/2012;West;Small Market;Lemon;Leaves;Herbal Tea;Utah;Decaf;$50;$80;$50;$130;$62;436;$94;$20;1;$42;$156;$52
435;01/06/2012;West;Small Market;Mint;Leaves;Herbal Tea;Utah;Decaf;$90;$30;($10);$120;$116;1 142;$25;$35;1;($33);$141;$58
801;01/06/2012;West;Small Market;Darjeeling;Leaves;Tea;Utah;Regular;$30;$50;$0;$80;$52;313;$73;$47;1;($3);$125;$76
801;01/06/2012;West;Small Market;Earl Grey;Leaves;Tea;Utah;Regular;$20;$40;$20;$60;$41;239;$55;$13;1;$14;$96;$41
435;01/06/2012;West;Small Market;Green Tea;Leaves;Tea;Utah;Regular;$20;$30;$10;$50;$35;204;$43;$13;1;($3);$78;$46
435;01/06/2012;West;Small Market;Decaf Irish Cream;Beans;Coffee;Utah;Decaf;$90;$120;$70;$210;$76;580;$93;$28;1;$32;$169;$61
707;01/06/2012;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;$240;$260;$180;$500;$260;1 715;$261;$72;1;$165;$521;$96
714;01/06/2012;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;$130;$200;$50;$330;$144;874;$201;$131;1;$36;$345;$165
562;01/06/2012;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;$260;$340;$230;$600;$272;1 616;$362;$89;1;$240;$634;$122
707;01/06/2012;West;Major Market;Amaretto;Beans;Coffee;California;Regular;$170;($50);($110);$120;$141;1 514;($45);$45;1;($113);$96;$68
805;01/06/2012;West;Major Market;Colombian;Beans;Coffee;California;Regular;$440;$670;$500;$1 110;$356;2 476;$534;$124;1;$357;$890;$177
661;01/06/2012;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;$100;$160;$140;$260;$123;947;$178;$34;1;$133;$301;$45
661;01/06/2012;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;$200;$260;$190;$460;$244;1 213;$288;$75;1;$192;$532;$96
408;01/06/2012;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;$70;$90;$60;$160;$83;574;$107;$27;1;$67;$190;$40
209;01/06/2012;West;Major Market;Darjeeling;Leaves;Tea;California;Regular;$70;$110;$90;$180;$113;897;$163;$31;1;$120;$276;$43
415;01/06/2012;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;$60;$90;$80;$150;$94;562;$136;$26;1;$98;$230;$38
714;01/06/2012;West;Major Market;Green Tea;Leaves;Tea;California;Regular;$30;$60;$30;$90;$54;641;$81;$17;1;$32;$135;$49
415;01/06/2012;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;$250;($40);($140);$210;$200;2 393;($31);$66;1;($142);$169;$111
775;01/06/2012;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;$0;$40;$30;$40;$0;602;$43;$0;1;$31;$43;$12
775;01/06/2012;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;$20;$30;$20;$50;$23;843;$35;$6;1;$18;$58;$17
702;01/06/2012;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;$20;$30;$20;$50;$21;798;$32;$5;1;$15;$53;$17
702;01/06/2012;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;$40;$60;$20;$100;$36;236;$46;$13;1;$0;$82;$46
775;01/06/2012;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;$120;$180;$50;$300;$144;874;$201;$131;1;$37;$345;$164
702;01/06/2012;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;$170;$250;$170;$420;$200;1 095;$278;$66;1;$166;$478;$112
775;01/06/2012;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;$120;$180;$130;$300;$141;764;$204;$45;1;$136;$345;$68
775;01/06/2012;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;$170;$260;$190;$430;$272;1 616;$362;$89;1;$241;$634;$121
702;01/06/2012;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;$170;$180;$120;$350;$260;1 715;$261;$72;1;$165;$521;$96
702;01/06/2012;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;$170;($170);($250);$0;$271;4 507;($271);$102;1;($369);$37;$135
775;01/06/2012;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;$40;$40;$20;$80;$32;996;$38;$9;1;$8;$70;$30
503;01/06/2012;West;Small Market;Caffe Latte;Beans;Espresso;Oregon;Regular;$40;$70;$30;$110;$51;396;$64;$19;1;$11;$115;$53
503;01/06/2012;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;$40;$70;$40;$110;$50;397;$68;$16;1;$24;$118;$44
541;01/06/2012;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;$140;$140;$90;$280;$149;1 245;$149;$41;1;$83;$298;$66
541;01/06/2012;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;$50;$80;$30;$130;$44;496;$63;$40;1;($6);$107;$69
971;01/06/2012;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;$50;$90;$40;$140;$47;456;$65;$15;1;$4;$112;$61
971;01/06/2012;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;$20;$40;$40;$60;$28;816;$41;$7;1;$22;$69;$19
503;01/06/2012;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;$30;$50;$30;$80;$43;597;$56;$14;1;$30;$99;$26
503;01/06/2012;West;Small Market;Darjeeling;Leaves;Tea;Oregon;Regular;$10;$10;$10;$20;$18;478;$26;$5;1;$9;$44;$17
503;01/06/2012;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;$70;$110;$70;$180;$111;767;$167;$36;1;$100;$278;$67
503;01/06/2012;West;Small Market;Green Tea;Leaves;Tea;Oregon;Regular;$70;$120;$80;$190;$118;636;$164;$36;1;$105;$282;$59
541;01/06/2012;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;$40;$70;$40;$110;$38;414;$55;$12;1;$20;$93;$35
206;01/06/2012;West;Small Market;Caffe Latte;Beans;Espresso;Washington;Regular;$40;$60;$40;$100;$48;593;$62;$15;1;$34;$110;$28
425;01/06/2012;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;$50;$70;$20;$120;$59;377;$74;$22;1;$18;$133;$56
253;01/06/2012;West;Small Market;Decaf Espresso;Beans;Espresso;Washington;Decaf;$70;$90;$60;$160;$81;1 046;$96;$25;1;$49;$177;$47
425;01/06/2012;West;Small Market;Colombian;Beans;Coffee;Washington;Regular;$90;$150;$110;$240;$79;425;$114;$25;1;$66;$193;$48
206;01/06/2012;West;Small Market;Chamomile;Leaves;Herbal Tea;Washington;Decaf;$70;$130;$90;$200;$92;1 102;$140;$30;1;$79;$232;$61
509;01/06/2012;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;$30;$60;$50;$90;$43;822;$64;$12;1;$40;$107;$24
360;01/06/2012;West;Small Market;Darjeeling;Leaves;Tea;Washington;Regular;$30;$50;$30;$80;$47;371;$78;$14;1;$41;$125;$37
206;01/06/2012;West;Small Market;Earl Grey;Leaves;Tea;Washington;Regular;$20;$40;$20;$60;$40;443;$59;$12;1;$24;$99;$35
360;01/06/2012;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;$30;$50;$0;$80;$53;597;$75;$48;1;($3);$128;$78
206;01/06/2012;West;Small Market;Decaf Irish Cream;Beans;Coffee;Washington;Decaf;$130;$200;$90;$330;$110;665;$154;$100;1;$24;$264;$130
303;01/07/2012;Central;Major Market;Chamomile;Leaves;Herbal Tea;Colorado;Decaf;$120;$130;$80;$250;$145;1 304;$146;$40;1;$81;$291;$65
970;01/07/2012;Central;Major Market;Lemon;Leaves;Herbal Tea;Colorado;Decaf;$30;$50;$0;$80;$39;517;$56;$36;1;($10);$95;$66
720;01/07/2012;Central;Major Market;Mint;Leaves;Herbal Tea;Colorado;Decaf;$40;$50;$20;$90;$47;420;$63;$15;1;$21;$110;$42
970;01/07/2012;Central;Major Market;Darjeeling;Leaves;Tea;Colorado;Regular;$40;$60;$20;$100;$51;419;$64;$19;1;$12;$115;$52
720;01/07/2012;Central;Major Market;Earl Grey;Leaves;Tea;Colorado;Regular;$40;$50;$20;$90;$50;1 051;$59;$15;1;$23;$109;$36
